datetime,open,high,low,close,% change
1997-10-01,0.775,0.884,0.567,0.609,-21.41935483870968
1997-09-01,0.786,0.83,0.75,0.775,-1.399491094147584
1997-08-01,0.63,1.063,0.628,0.777,23.333333333333336
1997-07-01,0.498,0.647,0.456,0.626,25.702811244979923
1997-06-01,0.607,0.612,0.5,0.509,-16.144975288303126
1997-05-01,0.603,0.643,0.584,0.594,-1.4925373134328372
1997-04-01,0.63,0.709,0.598,0.607,-3.650793650793654
1997-03-01,0.589,0.692,0.567,0.652,10.69609507640069
1997-02-01,0.603,0.639,0.54,0.581,-3.6484245439469354
1997-01-01,0.755,0.795,0.589,0.594,-21.324503311258283
1996-12-01,0.862,0.911,0.741,0.745,-13.57308584686775
1996-11-01,0.835,0.942,0.826,0.862,3.2335329341317394
1996-10-01,0.786,0.991,0.786,0.821,4.452926208651389
1996-09-01,0.862,0.88,0.723,0.792,-8.120649651972151
1996-08-01,0.786,0.893,0.741,0.866,10.17811704834605
1996-07-01,0.755,0.813,0.572,0.786,4.105960264900666
1996-06-01,0.924,0.929,0.701,0.751,-18.72294372294373
1996-05-01,0.871,1.032,0.839,0.933,7.118254879448916
1996-04-01,0.888,0.946,0.848,0.87,-2.027027027027029
1996-03-01,0.987,0.987,0.821,0.877,-11.144883485309016
1996-02-01,0.982,1.08,0.973,0.982,0.0
1996-01-01,1.152,1.268,0.959,0.986,-14.409722222222218
1995-12-01,1.357,1.433,1.13,1.138,-16.138540899042013
1995-11-01,1.308,1.518,1.268,1.361,4.051987767584093
1995-10-01,1.348,1.413,1.201,1.297,-3.7833827893175185
1995-09-01,1.536,1.625,1.239,1.33,-13.411458333333332
1995-08-01,1.603,1.652,1.495,1.536,-4.179663131628194
1995-07-01,1.661,1.782,1.536,1.607,-3.2510535821794124
1995-06-01,1.496,1.79,1.483,1.659,10.895721925133692
1995-05-01,1.366,1.62,1.339,1.485,8.71156661786237
1995-04-01,1.268,1.429,1.201,1.366,7.728706624605685
1995-03-01,1.42,1.455,1.209,1.259,-11.338028169014088
1995-02-01,1.455,1.59,1.357,1.411,-3.024054982817872
1995-01-01,1.388,1.717,1.352,1.442,3.8904899135446724
1994-12-01,1.321,1.424,1.241,1.384,4.769114307342917
1994-11-01,1.531,1.553,1.299,1.331,-13.063357282821682
1994-10-01,1.201,1.563,1.161,1.542,28.393005828476266
1994-09-01,1.263,1.33,1.192,1.203,-4.750593824228015
1994-08-01,1.201,1.335,1.148,1.293,7.660283097418806
1994-07-01,0.942,1.214,0.906,1.203,27.707006369426768
1994-06-01,1.018,1.022,0.88,0.947,-6.974459724950891
1994-05-01,1.071,1.206,1.018,1.045,-2.427637721755371
1994-04-01,1.152,1.223,0.964,1.071,-7.031249999999997
1994-03-01,1.313,1.375,1.125,1.188,-9.52018278750952
1994-02-01,1.174,1.366,1.152,1.304,11.073253833049414
1994-01-01,1.058,1.259,1.027,1.169,10.49149338374291
1993-12-01,1.143,1.161,0.946,1.045,-8.573928258967637
1993-11-01,1.098,1.25,1.062,1.125,2.459016393442615
1993-10-01,0.813,1.152,0.786,1.098,35.055350553505555
1993-09-01,0.946,0.965,0.821,0.835,-11.733615221987314
1993-08-01,1.009,1.098,0.924,0.946,-6.243805748265604
1993-07-01,1.393,1.42,0.911,0.991,-28.85857860732233
1993-06-01,2.027,2.081,1.375,1.411,-30.389738529847065
1993-05-01,1.83,2.111,1.821,2.023,10.546448087431697
1993-04-01,1.83,1.876,1.669,1.831,0.05464480874316338
1993-03-01,1.893,2.063,1.795,1.839,-2.852614896988909
1993-02-01,2.116,2.197,1.84,1.893,-10.538752362948964
1993-01-01,2.125,2.331,2.044,2.125,0.0
1992-12-01,2.045,2.188,1.946,2.134,4.3520782396088
1992-11-01,1.875,2.126,1.839,2.054,9.546666666666658
1992-10-01,1.598,1.929,1.482,1.875,17.33416770963704
1992-09-01,1.652,1.786,1.562,1.612,-2.4213075060532576
1992-08-01,1.67,1.688,1.482,1.643,-1.616766467065863
1992-07-01,1.714,1.768,1.554,1.67,-2.5670945157526277
1992-06-01,2.045,2.054,1.526,1.715,-16.136919315403418
1992-05-01,2.143,2.259,2.08,2.134,-0.41997200186653744
1992-04-01,2.045,2.188,1.893,2.148,5.0366748166259265
1992-03-01,2.42,2.447,2.063,2.08,-14.049586776859499
1992-02-01,2.313,2.501,2.205,2.41,4.193687851275398
1992-01-01,1.991,2.438,1.982,2.313,16.172777498744352
1991-12-01,1.813,2.071,1.732,2.018,11.30722559293987
1991-11-01,1.83,1.974,1.696,1.813,-0.9289617486338867
1991-10-01,1.768,2.009,1.66,1.84,4.072398190045252
1991-09-01,1.884,1.911,1.661,1.768,-6.157112526539272
1991-08-01,1.643,1.983,1.634,1.893,15.21606816798539
1991-07-01,1.509,1.724,1.491,1.652,9.476474486414846
1991-06-01,1.679,1.768,1.438,1.482,-11.733174508636097
1991-05-01,1.714,1.92,1.572,1.678,-2.100350058343059
1991-04-01,2.42,2.617,1.956,1.965,-18.80165289256198
1991-03-01,2.036,2.509,2.035,2.428,19.253438113948913
1991-02-01,1.982,2.224,1.955,2.044,3.128153380423817
1991-01-01,1.527,2.0,1.5,1.982,29.796987557301907
1990-12-01,1.33,1.616,1.321,1.536,15.488721804511274
1990-11-01,1.089,1.375,1.062,1.313,20.56932966023875
1990-10-01,1.054,1.143,0.866,1.098,4.174573055028467
1990-09-01,1.304,1.331,0.973,1.036,-20.552147239263803
1990-08-01,1.509,1.562,1.196,1.322,-12.392312789927095
1990-07-01,1.589,1.705,1.428,1.5,-5.601006922592823
1990-06-01,1.478,1.603,1.339,1.599,8.186738836265222
1990-05-01,1.42,1.527,1.384,1.473,3.732394366197194
1990-04-01,1.429,1.59,1.348,1.406,-1.6095171448565524
1990-03-01,1.196,1.549,1.187,1.438,20.234113712374583
1990-02-01,1.232,1.259,1.152,1.214,-1.4610389610389625
